Proteins,GO-terms,Scores
O14793,GO:0072332,0.009928247
O14793,GO:0051125,0.009902579
O14793,GO:0072665,0.009896757
O14793,GO:0022618,0.009894462
O14793,GO:0031342,0.00988681
O14793,GO:0046638,0.009885213
O14793,GO:0008210,0.009881242
O14793,GO:0010498,0.009879759
O14793,GO:0006862,0.009856502
O14793,GO:0071267,0.009850509
O14793,GO:0006865,0.009844204
O14793,GO:0042116,0.009838673
O14793,GO:0055069,0.009834729
O14793,GO:0008207,0.009832987
O14793,GO:0000077,0.009824984
O14793,GO:1903649,0.009807853
O14793,GO:0006282,0.009802499
O14793,GO:0001956,0.009783348
O14793,GO:0006047,0.009779071
O14793,GO:0086004,0.009768138
O14793,GO:0071806,0.009765104
O14793,GO:0016079,0.009763959
O14793,GO:0022613,0.009758113
O14793,GO:0007628,0.009752726
O14793,GO:0006465,0.009749503
O14793,GO:0000045,0.009743463
O14793,GO:0010460,0.009739711
O14793,GO:0032515,0.009732008
O14793,GO:0046349,0.009728579
O14793,GO:0032786,0.009727074
O14793,GO:2000515,0.009703428
O14793,GO:1901380,0.009697797
O14793,GO:1903793,0.009691323
O14793,GO:0006591,0.009682587
O14793,GO:0001914,0.009681908
O14793,GO:0046514,0.009681224
O14793,GO:0071472,0.009673806
O14793,GO:0018394,0.009665014
O14793,GO:0007585,0.009664198
O14793,GO:0048854,0.0096436385
O14793,GO:0006479,0.009625033
O14793,GO:0002548,0.00961571
O14793,GO:0009072,0.009615387
O14793,GO:0035066,0.009600576
O14793,GO:0002239,0.009586197
O14793,GO:0051354,0.009577455
O14793,GO:0042098,0.009574672
O14793,GO:0051899,0.009556291
O14793,GO:1902750,0.0095524965
O14793,GO:1905820,0.009527356
O14793,GO:0006338,0.00951373
O14793,GO:0043648,0.009502523
O14793,GO:0045622,0.009481728
O14793,GO:1903313,0.009479545
O14793,GO:0032481,0.009477147
O14793,GO:0098732,0.009472432
O14793,GO:0016143,0.009468337
O14793,GO:0046364,0.0094634425
O14793,GO:0045109,0.009461797
O14793,GO:0070918,0.009454859
O14793,GO:0010155,0.009454834
O14793,GO:0006353,0.009453475
O14793,GO:0006732,0.00945125
O14793,GO:0043649,0.00945092
O14793,GO:0045488,0.009445596
O14793,GO:0006534,0.009444958
O14793,GO:0043299,0.009434449
O14793,GO:0032814,0.009423531
O14793,GO:0072583,0.00942121
O14793,GO:0019757,0.009421158
O14793,GO:0006122,0.009413437
O14793,GO:0072525,0.009411442
O14793,GO:1901361,0.0094062425
O14793,GO:0015850,0.009404595
O14793,GO:0007080,0.009398055
O14793,GO:0019184,0.009366364
O14793,GO:0007638,0.009354521
O14793,GO:0016579,0.009345327
O14793,GO:0098656,0.009327747
O14793,GO:0006120,0.00932732
O14793,GO:0071827,0.009310132
O14793,GO:0002229,0.009305767
O14793,GO:0016125,0.00930135
O14793,GO:2001259,0.009299442
O14793,GO:0007064,0.009298862
O14793,GO:0045724,0.009293622
O14793,GO:0008213,0.009293579
O14793,GO:0045739,0.009278018
O14793,GO:1905819,0.0092717465
O14793,GO:0044036,0.009260933
O14793,GO:0008088,0.009260698
O14793,GO:0016441,0.0092605315
O14793,GO:0070585,0.009246736
O14793,GO:0006220,0.009246474
O14793,GO:0042816,0.009242269
O14793,GO:0006646,0.009231046
O14793,GO:1902884,0.009209681
O14793,GO:0033046,0.009207011
O14793,GO:1904666,0.009205027
O14793,GO:0001824,0.00919793
O14793,GO:0043102,0.009191621
O14793,GO:0015909,0.009164082
O14793,GO:1905039,0.009156267
O14793,GO:0072524,0.009155309
O14793,GO:0009555,0.009151334
O14793,GO:0006521,0.0091428775
O14793,GO:0051851,0.009102838
O14793,GO:0006839,0.0090971505
O14793,GO:1901659,0.009090893
O14793,GO:0099601,0.009074306
O14793,GO:0015721,0.009065328
O14793,GO:0032479,0.009060103
O14793,GO:0006446,0.0090584215
O14793,GO:0150104,0.009037051
O14793,GO:1902305,0.009032012
O14793,GO:0042537,0.00903087
O14793,GO:0006882,0.009027775
O14793,GO:0006536,0.009027186
O14793,GO:0070646,0.008990428
O14793,GO:0031167,0.008950368
O14793,GO:1905898,0.008942531
O14793,GO:0007586,0.00894116
O14793,GO:0010738,0.008937824
O14793,GO:0042744,0.008921044
O14793,GO:0015908,0.0089162495
O14793,GO:0030050,0.008913595
O14793,GO:1900151,0.008910781
O14793,GO:0001522,0.00891055
O14793,GO:0045005,0.008907625
O14793,GO:0006910,0.008884894
O14793,GO:1904427,0.008878218
O14793,GO:0031297,0.008875574
O14793,GO:0046519,0.00887527
O14793,GO:0006403,0.008873658
O14793,GO:0042181,0.008870878
O14793,GO:0031424,0.008864877
O14793,GO:2000679,0.008853847
O14793,GO:0072678,0.008851607
O14793,GO:0000154,0.0088431835
O14793,GO:0090069,0.008840515
O14793,GO:0006691,0.008823037
O14793,GO:0009584,0.008816287
O14793,GO:0046902,0.008809187
O14793,GO:0035194,0.008795885
O14793,GO:0007062,0.008789606
O14793,GO:0098739,0.008785001
O14793,GO:0090693,0.008780879
O14793,GO:0019934,0.00878018
O14793,GO:0009103,0.008779815
O14793,GO:0051321,0.008777843
O14793,GO:0009199,0.008774219
O14793,GO:0043248,0.008772969
O14793,GO:0009064,0.008767021
O14793,GO:0050982,0.008763794
O14793,GO:0030330,0.008761046
O14793,GO:0009740,0.008755056
O14793,GO:0090501,0.008750292
O14793,GO:1901020,0.008736287
O14793,GO:0006767,0.008719813
O14793,GO:0044042,0.008710841
O14793,GO:0033005,0.008699128
O14793,GO:0009404,0.008676541
O14793,GO:0006904,0.008673917
O14793,GO:0015865,0.008672027
O14793,GO:0050892,0.008669039
O14793,GO:0090207,0.0086580645
O14793,GO:0010393,0.008648893
O14793,GO:0045490,0.008639295
O14793,GO:1902993,0.008637145
O14793,GO:0006414,0.008631202
O14793,GO:0031113,0.008614945
O14793,GO:0009637,0.008607794
O14793,GO:0006878,0.008604182
O14793,GO:0031109,0.008589087
O14793,GO:0034243,0.008580492
O14793,GO:0007099,0.008574517
O14793,GO:0002360,0.008566754
O14793,GO:0032816,0.0085515585
O14793,GO:0010824,0.008541747
O14793,GO:0034968,0.008520184
O14793,GO:0031137,0.008509963
O14793,GO:0009119,0.008501154
O14793,GO:0009108,0.00849638
O14793,GO:0051402,0.008478375
O14793,GO:0007218,0.008476045
O14793,GO:0098930,0.0084612835
O14793,GO:0042538,0.008459953
O14793,GO:0043161,0.008445225
O14793,GO:0002224,0.0084380945
O14793,GO:0071887,0.008433943
O14793,GO:0008299,0.008431615
O14793,GO:0034724,0.008426894
O14793,GO:1902170,0.008403009
O14793,GO:0006354,0.008388214
O14793,GO:2000779,0.008386949
O14793,GO:0009394,0.008385428
O14793,GO:0035725,0.0083618825
O14793,GO:0043243,0.008351855
O14793,GO:0018195,0.008344164
O14793,GO:0050974,0.008337249
O14793,GO:0002715,0.008324823
O14793,GO:1904646,0.008319966
O14793,GO:0032435,0.008300256
O14793,GO:0016072,0.008297691
O14793,GO:0032729,0.008292863
O14793,GO:0002221,0.008291611
O14793,GO:0006733,0.00828273
O14793,GO:0009606,0.008255993
O14793,GO:0098813,0.008254413
O14793,GO:0007093,0.008250235
O14793,GO:0002758,0.0082367165
O14793,GO:0006310,0.0082361605
O14793,GO:0009219,0.00822612
O14793,GO:0015748,0.008217713
O14793,GO:1903825,0.00821365
O14793,GO:0043570,0.008213303
O14793,GO:0031050,0.008209543
O14793,GO:1904263,0.00820828
O14793,GO:0031118,0.008204342
O14793,GO:0030261,0.008189097
O14793,GO:0000413,0.0081859
O14793,GO:0045116,0.008175531
O14793,GO:0006558,0.008174249
O14793,GO:0072666,0.008172907
O14793,GO:0060632,0.00817005
O14793,GO:0050691,0.0081582675
O14793,GO:0006513,0.008149533
O14793,GO:0006813,0.008146803
O14793,GO:1902003,0.0081370305
O14793,GO:1901881,0.008129344
O14793,GO:2000193,0.008129174
O14793,GO:0000097,0.008125113
O14793,GO:0071825,0.0081144115
O14793,GO:0050852,0.008099918
O14793,GO:0046348,0.008099744
O14793,GO:0046628,0.008096931
O14793,GO:0007041,0.008093497
O14793,GO:0006221,0.008091668
O14793,GO:0034312,0.008086919
O14793,GO:0016048,0.008077792
O14793,GO:0031577,0.008071749
O14793,GO:0044728,0.008060304
O14793,GO:0010880,0.008055999
O14793,GO:0036003,0.008053445
O14793,GO:0140029,0.008048861
O14793,GO:2001258,0.008044509
O14793,GO:1904645,0.008041501
O14793,GO:2000758,0.008028211
O14793,GO:0055086,0.008018514
O14793,GO:0006308,0.008011539
O14793,GO:0050995,0.008003935
O14793,GO:0032735,0.007999508
O14793,GO:0007076,0.0079919575
O14793,GO:0060918,0.007990567
O14793,GO:0009648,0.0079878
O14793,GO:0071674,0.00797874
O14793,GO:0006506,0.007972628
O14793,GO:0006004,0.007970439
O14793,GO:0006081,0.007962991
O14793,GO:0009062,0.007959391
O14793,GO:0045943,0.007959186
O14793,GO:0036230,0.007949708
O14793,GO:0006555,0.007944019
O14793,GO:2000816,0.007937217
O14793,GO:0009201,0.007934881
O14793,GO:0045576,0.007934203
O14793,GO:0009142,0.0079080835
O14793,GO:0007379,0.007903895
O14793,GO:0015918,0.0079038795
O14793,GO:0043372,0.007899109
O14793,GO:0006413,0.007891591
O14793,GO:1901970,0.007879424
O14793,GO:0043687,0.007877946
O14793,GO:0034050,0.00787231
O14793,GO:0006281,0.00787111
O14793,GO:0042026,0.007863945
O14793,GO:0000729,0.007861128
O14793,GO:0001782,0.00785316
O14793,GO:1901661,0.007828982
O14793,GO:0046496,0.0078081796
O14793,GO:0001778,0.007803946
O14793,GO:0061687,0.007799589
O14793,GO:1902101,0.00779522
O14793,GO:0072528,0.007790246
O14793,GO:0009250,0.007789802
O14793,GO:0071480,0.0077871345
O14793,GO:0007130,0.007779341
O14793,GO:0001774,0.007774885
O14793,GO:0045841,0.0077701635
O14793,GO:0006670,0.007765504
O14793,GO:0015868,0.007764849
O14793,GO:0009630,0.007750444
O14793,GO:0021955,0.0077500367
O14793,GO:1903338,0.007745368
O14793,GO:0019363,0.007739263
O14793,GO:0005978,0.0077391528
O14793,GO:0006383,0.0077255988
O14793,GO:0009066,0.007723258
O14793,GO:0051205,0.0077163577
O14793,GO:0032204,0.0077057057
O14793,GO:0030301,0.0077047935
O14793,GO:0045922,0.007695677
O14793,GO:0030042,0.007689568
O14793,GO:0030641,0.007687158
O14793,GO:0006123,0.0076842657
O14793,GO:0009117,0.0076778084
O14793,GO:0009109,0.007674364
O14793,GO:1903901,0.0076689804
O14793,GO:0035065,0.007651706
O14793,GO:0009723,0.007636848
O14793,GO:0002639,0.0076302984
O14793,GO:0001672,0.0076208105
O14793,GO:0098586,0.007617338
O14793,GO:0009205,0.0076148086
O14793,GO:0048509,0.0076140375
O14793,GO:0006833,0.0075922636
O14793,GO:0045721,0.007592211
O14793,GO:0009086,0.007587767
O14793,GO:0042403,0.007585851
O14793,GO:1901160,0.007571352
O14793,GO:0019362,0.007568004
O14793,GO:0009112,0.007563592
O14793,GO:0072527,0.0075601963
O14793,GO:0006405,0.007546856
O14793,GO:0046185,0.0075466717
O14793,GO:0031365,0.0075460584
O14793,GO:0036297,0.007542354
O14793,GO:0045842,0.007537269
O14793,GO:0006336,0.0075291083
O14793,GO:0015800,0.0075260587
O14793,GO:0031123,0.0075252615
O14793,GO:0045911,0.007521854
O14793,GO:0098901,0.007521616
O14793,GO:0006260,0.0075215264
O14793,GO:0008203,0.0075123967
O14793,GO:0070936,0.0075078444
O14793,GO:1901799,0.007507491
O14793,GO:0007127,0.007504867
O14793,GO:0042269,0.007502748
O14793,GO:0009116,0.007502249
O14793,GO:0097150,0.0074914754
O14793,GO:0070059,0.0074859536
O14793,GO:0042274,0.007485704
O14793,GO:0019692,0.007485591
O14793,GO:0043966,0.007481923
O14793,GO:0097120,0.00748102
O14793,GO:0043094,0.007455235
O14793,GO:0042435,0.007433185
O14793,GO:0006094,0.00742715
O14793,GO:0003009,0.0074220253
O14793,GO:0050667,0.0074072084
O14793,GO:0032418,0.0074031255
O14793,GO:0010087,0.0073957285
O14793,GO:1900271,0.0073777223
O14793,GO:0034620,0.00736254
O14793,GO:0048753,0.007356297
O14793,GO:0051180,0.0073536574
O14793,GO:0006476,0.0073450515
O14793,GO:0006119,0.007334368
O14793,GO:0009635,0.0073220963
O14793,GO:0051482,0.007317979
O14793,GO:0046501,0.007307341
O14793,GO:0021522,0.0072951415
O14793,GO:0046999,0.007287152
O14793,GO:0042126,0.0072767497
O14793,GO:0009698,0.007269399
O14793,GO:0071173,0.0072650434
O14793,GO:0071174,0.0072649205
O14793,GO:0032897,0.0072602755
O14793,GO:0000028,0.00724304
O14793,GO:0006753,0.007240175
O14793,GO:0009206,0.007237921
O14793,GO:0045830,0.007237452
O14793,GO:0060078,0.0072322213
O14793,GO:2001057,0.0072284164
O14793,GO:0042135,0.007224197
O14793,GO:0019646,0.0072223553
O14793,GO:0070193,0.007204992
O14793,GO:0032196,0.00719512
O14793,GO:0005977,0.0071946727
O14793,GO:0045332,0.0071870834
O14793,GO:0006364,0.0071846703
O14793,GO:0006399,0.0071725277
O14793,GO:0019439,0.007166992
O14793,GO:0042178,0.0071398667
O14793,GO:0042147,0.0071354816
O14793,GO:0000712,0.007130286
O14793,GO:1902235,0.007130006
O14793,GO:0002726,0.0071172575
O14793,GO:0009308,0.007112386
O14793,GO:0071715,0.0071094884
O14793,GO:0072337,0.007108646
O14793,GO:0045948,0.007106169
O14793,GO:1901381,0.0070966235
O14793,GO:0019430,0.0070864395
O14793,GO:0031288,0.007078892
O14793,GO:0009145,0.00707738
O14793,GO:0031136,0.007076847
O14793,GO:0015867,0.007062382
O14793,GO:0035025,0.0070558055
O14793,GO:0006817,0.0070524053
O14793,GO:1902991,0.007036305
O14793,GO:0007094,0.0070332997
O14793,GO:0019319,0.0070267
O14793,GO:0098869,0.007020836
O14793,GO:0097479,0.006999179
O14793,GO:0042335,0.0069869906
O14793,GO:0072599,0.0069851084
O14793,GO:0010228,0.0069694757
O14793,GO:1901616,0.00696032
O14793,GO:0000272,0.0069538886
O14793,GO:0009200,0.0069530318
O14793,GO:0048311,0.006952452
O14793,GO:0007131,0.006945754
O14793,GO:0046128,0.006945025
O14793,GO:0016482,0.0069441856
O14793,GO:0034629,0.0069413064
O14793,GO:0017004,0.0069396743
O14793,GO:0051570,0.0069384063
O14793,GO:0046655,0.006937889
O14793,GO:0061512,0.0069314158
O14793,GO:0010029,0.0069301464
O14793,GO:0002227,0.00691939
O14793,GO:0032309,0.0069156485
O14793,GO:0071168,0.006914845
O14793,GO:1902221,0.0069066165
O14793,GO:0006497,0.0069014207
O14793,GO:0042439,0.0069001047
O14793,GO:0016486,0.006885194
O14793,GO:0000725,0.0068849945
O14793,GO:0031139,0.0068828203
O14793,GO:0042119,0.0068492205
O14793,GO:0046039,0.0068455623
O14793,GO:0047496,0.006837988
O14793,GO:0033962,0.0068273945
O14793,GO:0002889,0.006825606
O14793,GO:0042430,0.0068205246
O14793,GO:0072655,0.0068075955
O14793,GO:0070536,0.006795061
O14793,GO:1901983,0.006793426
O14793,GO:0033120,0.0067859283
O14793,GO:0060079,0.00678108
O14793,GO:0045738,0.006755586
O14793,GO:0070726,0.0067528216
O14793,GO:1900140,0.0067470977
O14793,GO:0070920,0.0067448677
O14793,GO:0032048,0.006736307
O14793,GO:0042168,0.006725213
O14793,GO:0035418,0.0066991844
O14793,GO:0009699,0.0066958033
O14793,GO:0050907,0.006683483
O14793,GO:0010410,0.006682956
O14793,GO:0009644,0.0066807284
O14793,GO:0043967,0.006677804
O14793,GO:0016197,0.006667588
O14793,GO:0002230,0.0066533973
O14793,GO:0019321,0.006651641
O14793,GO:0062125,0.006648117
O14793,GO:0043624,0.0066381926
O14793,GO:0000270,0.006638115
O14793,GO:0008643,0.0066356407
O14793,GO:1901018,0.006627074
O14793,GO:0044270,0.0066266907
O14793,GO:0002712,0.0066260197
O14793,GO:1903421,0.0066252374
O14793,GO:0032365,0.006615901
O14793,GO:1903432,0.0066111004
O14793,GO:0031505,0.0065976866
O14793,GO:0060631,0.006580215
O14793,GO:0061014,0.0065669147
O14793,GO:0051875,0.00655499
O14793,GO:0006754,0.0065471553
O14793,GO:0032984,0.006546928
O14793,GO:0009407,0.006537409
O14793,GO:0015919,0.0065339454
O14793,GO:1905515,0.006529843
O14793,GO:2000780,0.0065288595
O14793,GO:0032206,0.0065240385
O14793,GO:0030834,0.0065234443
O14793,GO:0006368,0.006519159
O14793,GO:0006352,0.006513895
O14793,GO:0015074,0.006508734
O14793,GO:2000756,0.006507986
O14793,GO:0016114,0.0065003247
O14793,GO:0031065,0.0064972215
O14793,GO:0032753,0.006496258
O14793,GO:0009626,0.006489494
O14793,GO:0006020,0.0064892657
O14793,GO:0031509,0.0064864135
O14793,GO:0045069,0.006485571
O14793,GO:0034497,0.0064741597
O14793,GO:0015979,0.006469642
O14793,GO:0015749,0.0064347074
O14793,GO:0050685,0.0064279633
O14793,GO:0044804,0.0064198463
O14793,GO:0006278,0.0064144237
O14793,GO:0001580,0.0064134644
O14793,GO:0034727,0.006403289
O14793,GO:0046639,0.0063920803
O14793,GO:0031063,0.0063763945
O14793,GO:0009867,0.006375796
O14793,GO:0098900,0.006372423
O14793,GO:0009396,0.006358181
O14793,GO:0042149,0.006353212
O14793,GO:0033344,0.006348653
O14793,GO:0006743,0.0063467873
O14793,GO:0072521,0.006339323
O14793,GO:0071941,0.0063382215
O14793,GO:0035249,0.0063375225
O14793,GO:0042771,0.0063320384
O14793,GO:0006334,0.006327968
O14793,GO:0043951,0.006317544
O14793,GO:0043574,0.006314983
O14793,GO:0006541,0.006308046
O14793,GO:0006030,0.006305554
O14793,GO:1904659,0.006305258
O14793,GO:0044275,0.0063029677
O14793,GO:2000310,0.0062948624
O14793,GO:0008608,0.0062939725
O14793,GO:1901571,0.0062909843
O14793,GO:0090311,0.0062901042
O14793,GO:0071426,0.0062882835
O14793,GO:0034315,0.006286908
O14793,GO:0051560,0.006285264
O14793,GO:0051261,0.006280278
O14793,GO:0051304,0.006276256
O14793,GO:0009262,0.0062633688
O14793,GO:0006706,0.00625889
O14793,GO:0043631,0.0062562265
O14793,GO:0009163,0.006249614
O14793,GO:0048026,0.006242276
O14793,GO:2000171,0.0062412964
O14793,GO:0046631,0.006233717
O14793,GO:0009451,0.0062306128
O14793,GO:1903798,0.006219514
O14793,GO:0007004,0.006213392
O14793,GO:0006418,0.006212205
O14793,GO:0017001,0.0062014684
O14793,GO:0018022,0.0061960607
O14793,GO:0043044,0.006188291
O14793,GO:0072663,0.006184132
O14793,GO:0098787,0.0061754226
O14793,GO:0071852,0.0061565368
O14793,GO:0006268,0.0061536585
O14793,GO:0051291,0.006140999
O14793,GO:0034655,0.0061361087
O14793,GO:0046385,0.00611697
O14793,GO:0006378,0.0061102463
O14793,GO:0006517,0.0061026146
O14793,GO:0007035,0.0061004
O14793,GO:0045056,0.0060983542
O14793,GO:0045047,0.006087591
O14793,GO:0032456,0.0060763787
O14793,GO:0007214,0.0060720486
O14793,GO:0071824,0.006069494
O14793,GO:1904262,0.006066602
O14793,GO:0007143,0.0060638646
O14793,GO:0010383,0.006063717
O14793,GO:0000724,0.006063039
O14793,GO:0090502,0.0060615046
O14793,GO:0034063,0.0060529653
O14793,GO:0046632,0.0060519166
O14793,GO:0006760,0.0060400045
O14793,GO:0019359,0.0060362904
O14793,GO:1901072,0.006028576
O14793,GO:0031124,0.00602814
O14793,GO:0043545,0.0060241404
O14793,GO:0006474,0.006015277
O14793,GO:1905168,0.006014969
O14793,GO:0016558,0.0060108686
O14793,GO:0046838,0.0060058916
O14793,GO:0006525,0.006004526
O14793,GO:0043038,0.006003601
O14793,GO:1900449,0.0060015256
O14793,GO:0009071,0.0060002035
O14793,GO:0006782,0.0059994464
O14793,GO:0034404,0.005996851
O14793,GO:0006576,0.005996395
O14793,GO:0071353,0.0059944624
O14793,GO:0017156,0.0059879767
O14793,GO:0046700,0.0059796656
O14793,GO:0009225,0.005975454
O14793,GO:0042558,0.005966089
O14793,GO:0006625,0.005965473
O14793,GO:1903579,0.005953151
O14793,GO:0006333,0.005940669
O14793,GO:0000746,0.005938607
O14793,GO:0070972,0.00593373
O14793,GO:0006397,0.0059255147
O14793,GO:0050482,0.005908617
O14793,GO:0002888,0.0059061525
O14793,GO:0009313,0.005902133
O14793,GO:0006779,0.0058973776
O14793,GO:0016577,0.0058964873
O14793,GO:0031294,0.0058947066
O14793,GO:0070129,0.0058917417
O14793,GO:0045070,0.005890236
O14793,GO:0071103,0.005890084
O14793,GO:0018198,0.005885509
O14793,GO:0045229,0.0058839708
O14793,GO:0009073,0.0058830124
O14793,GO:0035437,0.005881083
O14793,GO:0006482,0.005871434
O14793,GO:0035825,0.005863473
O14793,GO:0006777,0.0058631166
O14793,GO:0090312,0.005862792
O14793,GO:0008645,0.005859309
O14793,GO:0007141,0.0058512287
O14793,GO:0034502,0.0058475677
O14793,GO:0099587,0.005844087
O14793,GO:0051315,0.005843398
O14793,GO:0034204,0.0058397586
O14793,GO:0006099,0.005835221
O14793,GO:0000041,0.005829426
O14793,GO:0046386,0.005816694
O14793,GO:0006271,0.0057864944
O14793,GO:0006448,0.005784075
O14793,GO:0050912,0.005767355
O14793,GO:0071108,0.005762051
O14793,GO:0009264,0.0057607973
O14793,GO:0046461,0.0057496014
O14793,GO:0006783,0.0057394365
O14793,GO:0050853,0.005734688
O14793,GO:0009063,0.0057251705
O14793,GO:0051453,0.0057232226
O14793,GO:0034219,0.005723067
O14793,GO:0031061,0.0057225344
O14793,GO:0009435,0.0057201246
O14793,GO:0032986,0.0057185763
O14793,GO:0006400,0.0057148924
O14793,GO:0071555,0.0057133026
O14793,GO:0018027,0.00570548
O14793,GO:0006206,0.0056849304
O14793,GO:0000917,0.00568364
O14793,GO:0043039,0.005675223
O14793,GO:0033108,0.0056722034
O14793,GO:0002717,0.0056577944
O14793,GO:0070988,0.0056463745
O14793,GO:0034308,0.005646085
O14793,GO:0006551,0.005637595
O14793,GO:0033014,0.0056366464
O14793,GO:0065004,0.0056307134
O14793,GO:0043486,0.0056045754
O14793,GO:0006367,0.0056025935
O14793,GO:0009649,0.005600342
O14793,GO:0016575,0.005598423
O14793,GO:0070589,0.005594886
O14793,GO:0060149,0.0055934684
O14793,GO:0019405,0.005591076
O14793,GO:0016578,0.0055880425
O14793,GO:0030091,0.005587331
O14793,GO:0070861,0.005583812
O14793,GO:0019674,0.005578013
O14793,GO:0019344,0.005577706
O14793,GO:0042908,0.005570153
O14793,GO:0062149,0.0055668065
O14793,GO:0034728,0.005541429
O14793,GO:0031163,0.005541252
O14793,GO:0032210,0.0055218684
O14793,GO:0016226,0.005511592
O14793,GO:0042278,0.0055113486
O14793,GO:0046463,0.0054809134
O14793,GO:0051281,0.0054798587
O14793,GO:0042073,0.005470429
O14793,GO:0061951,0.0054679597
O14793,GO:0016102,0.0054591666
O14793,GO:0045071,0.0054508513
O14793,GO:0098659,0.0054451497
O14793,GO:0051189,0.005445053
O14793,GO:0046794,0.0054430272
O14793,GO:1902414,0.005438063
O14793,GO:0045910,0.005434209
O14793,GO:0031295,0.005434043
O14793,GO:0009845,0.0054238113
O14793,GO:0007095,0.0054172203
O14793,GO:0033555,0.0054092524
O14793,GO:0009259,0.0054082223
O14793,GO:0009065,0.005407958
O14793,GO:0000245,0.005401541
O14793,GO:0044766,0.0053987973
O14793,GO:0046464,0.005388223
O14793,GO:0032200,0.0053714784
O14793,GO:1900078,0.005367788
O14793,GO:0010842,0.0053677224
O14793,GO:0044818,0.005363068
O14793,GO:0000375,0.005361047
O14793,GO:1903963,0.005360689
O14793,GO:0070071,0.005356918
O14793,GO:0042559,0.00535632
O14793,GO:0042545,0.0053248326
O14793,GO:0042455,0.0053112414
O14793,GO:0018200,0.0053096726
O14793,GO:0043650,0.0053047105
O14793,GO:0006515,0.005304367
O14793,GO:0006772,0.0052996166
O14793,GO:0032981,0.0052942927
O14793,GO:1901606,0.0052939765
O14793,GO:0009162,0.005283696
O14793,GO:0036503,0.005282913
O14793,GO:0046460,0.005280443
O14793,GO:0000377,0.0052775885
O14793,GO:0042447,0.0052697
O14793,GO:0055075,0.0052657733
O14793,GO:0070979,0.0052584843
O14793,GO:0045954,0.005253122
O14793,GO:0009129,0.005247827
O14793,GO:0048489,0.0052423
O14793,GO:0008380,0.0052413186
O14793,GO:0045048,0.005235393
O14793,GO:0044773,0.005231952
O14793,GO:0009165,0.0052309106
O14793,GO:0000723,0.0052295025
O14793,GO:0009148,0.0052168383
O14793,GO:0071554,0.005212269
O14793,GO:0051028,0.0052118613
O14793,GO:0065005,0.005210157
O14793,GO:0010257,0.005205789
O14793,GO:0006144,0.005204133
O14793,GO:0099118,0.005196764
O14793,GO:0034755,0.0051846495
O14793,GO:0031572,0.005181139
O14793,GO:0000338,0.005174408
O14793,GO:0001504,0.005171418
O14793,GO:0006658,0.0051660975
O14793,GO:0031935,0.005162972
O14793,GO:0000027,0.0051584267
O14793,GO:0045132,0.0051561324
O14793,GO:0010833,0.005155201
O14793,GO:0009218,0.005149386
O14793,GO:0042762,0.0051480713
O14793,GO:0046459,0.005146546
O14793,GO:0003341,0.005144199
O14793,GO:0030433,0.005137682
O14793,GO:0000819,0.005124634
O14793,GO:0046471,0.0051239925
O14793,GO:1901068,0.005122789
O14793,GO:0098840,0.005120928
O14793,GO:0032527,0.005119614
O14793,GO:0070076,0.0051152566
O14793,GO:0042596,0.0051133716
O14793,GO:0072662,0.0051130387
O14793,GO:0048268,0.0051074
O14793,GO:0008089,0.005104903
O14793,GO:0009220,0.005100197
O14793,GO:0006956,0.005099602
O14793,GO:0110154,0.00508518
O14793,GO:0033013,0.00508348
O14793,GO:0044743,0.005081784
O14793,GO:0006826,0.0050734887
O14793,GO:0034656,0.005073128
O14793,GO:1901658,0.0050521223
O14793,GO:0009070,0.005047866
O14793,GO:0006896,0.0050453665
O14793,GO:0070286,0.00504516
O14793,GO:0019693,0.0050333086
O14793,GO:0016237,0.0050309496
O14793,GO:0006778,0.0050302926
O14793,GO:0000070,0.0050265905
O14793,GO:0008214,0.0050146496
O14793,GO:0035710,0.005014532
O14793,GO:0002097,0.0050143995
O14793,GO:0006734,0.0050044595
O14793,GO:1901385,0.0050005796
O14793,GO:0043171,0.00498219
O14793,GO:0032728,0.004980241
O14793,GO:1904356,0.0049589663
O14793,GO:1901293,0.004957967
O14793,GO:0018202,0.0049559474
O14793,GO:0006360,0.004954981
O14793,GO:0010528,0.0049479324
O14793,GO:0044106,0.004946977
O14793,GO:0032648,0.004943821
O14793,GO:0070828,0.0049399533
O14793,GO:0051273,0.0049374616
O14793,GO:0071459,0.004932572
O14793,GO:0000463,0.004930637
O14793,GO:1902653,0.0049263476
O14793,GO:1901292,0.004915907
O14793,GO:0045822,0.0049113915
O14793,GO:0000398,0.004908293
O14793,GO:0051923,0.004906617
O14793,GO:0007007,0.004905372
O14793,GO:0097588,0.004902824
O14793,GO:0032212,0.0049027526
O14793,GO:0031468,0.004899823
O14793,GO:0016925,0.0048968103
O14793,GO:0006607,0.004894011
O14793,GO:0018298,0.004891093
O14793,GO:0032373,0.004890317
O14793,GO:0099072,0.004888065
O14793,GO:0006213,0.0048788963
O14793,GO:0044038,0.0048787603
O14793,GO:0018345,0.0048664794
O14793,GO:0045851,0.004858134
O14793,GO:0015844,0.004850919
O14793,GO:0046605,0.0048377085
O14793,GO:0009265,0.0048373714
O14793,GO:0016126,0.004833421
O14793,GO:0065002,0.00483219
O14793,GO:0043328,0.0048208055
O14793,GO:0031554,0.004817264
O14793,GO:0002098,0.0048111156
O14793,GO:0010866,0.0048011304
O14793,GO:0019720,0.0047902036
O14793,GO:0042436,0.004787921
O14793,GO:0002825,0.004785846
